,word,format,onset,duration
106,PLIN,,53.0,0.5
107,STORESS,,53.5,0.5
108,MAK,,54.0,0.5
109,NE,,54.5,0.5
110,ITTACILATING,,55.0,0.5
111,N,,55.5,0.5
112,[6],,56.0,0.5
113,LUT,,56.5,0.5
114,E,,57.0,0.5
115,UMLY,,57.5,0.5
116,PROUGHT,,58.0,0.5
117,OY,,58.5,0.5
118,FROT,,59.0,0.5
119,EN,,59.5,0.5
120,REE,,60.0,0.5
121,MIGGLE,,60.5,0.5
122,OY,,61.0,0.5
123,REE,,61.5,0.5
124,NIFFS,,62.0,0.5
125,N,,62.5,0.5
126,[4],,63.0,0.5
127,WHAT,,63.5,0.5
128,MATTERED,,64.0,0.5
129,WAS,,64.5,0.5
130,THAT,,65.0,0.5
131,A,,65.5,0.5
132,NEW,,66.0,0.5
133,CONCEPT,,66.5,0.5
134,OF,,67.0,0.5
135,AMERICANS,,67.5,0.5
136,WAS,,68.0,0.5
137,BEING,,68.5,0.5
138,BORN,,69.0,0.5
139,S,,69.5,0.5
140,[5],,70.0,0.5
141,CURT,,70.5,0.5
142,WAS,,71.0,0.5
143,TOO,,71.5,0.5
144,INVOLVED,,72.0,0.5
145,IN,,72.5,0.5
146,HIS,,73.0,0.5
147,OWN,,73.5,0.5
148,PROBLEMS,,74.0,0.5
149,TO,,74.5,0.5
150,PAY,,75.0,0.5
151,MUCH,,75.5,0.5
152,ATTENTION,,76.0,0.5
153,S,,76.5,0.5
154,[6],,77.0,0.5
155,ORANGES,,77.5,0.5
156,AND,,78.0,0.5
157,GRAPEFRUIT,,78.5,0.5
158,ARE,,79.0,0.5
159,SHIPPED,,79.5,0.5
160,FROM,,80.0,0.5
161,FLORIDA,,80.5,0.5
162,WEEKLY,,81.0,0.5
163,FROM,,81.5,0.5
164,AN,,82.0,0.5
165,ORGANIC,,82.5,0.5
166,FARM,,83.0,0.5
167,S,,83.5,0.5
168,[7],,84.0,0.5
169,HU,,84.5,0.5
170,HOR,,85.0,0.5
171,RO,,85.5,0.5
172,TOPE,,86.0,0.5
173,PITH,,86.5,0.5
174,CLETTRATION,,87.0,0.5
175,OSE,,87.5,0.5
176,UNTER,,88.0,0.5
177,EMECIALAL,,88.5,0.5
178,DENCURBANCE,,89.0,0.5
179,OSE,,89.5,0.5
180,APOGOE,,90.0,0.5
181,N,,90.5,0.5
182,[8],,91.0,0.5
183,LUT,,91.5,0.5
184,REE,,92.0,0.5
185,INRONGOTION,,92.5,0.5
186,OD,,93.0,0.5
187,REE,,93.5,0.5
188,DYPIVICS,,94.0,0.5
189,OY,,94.5,0.5
190,SEVUCATION,,95.0,0.5
191,WAM,,95.5,0.5
192,UPTIN,,96.0,0.5
193,QUIKE,,96.5,0.5
194,MISRIALING,,97.0,0.5
195,N,,97.5,0.5
196,[9],,98.0,0.5
197,CHE,,98.5,0.5
198,WOURN,,99.0,0.5
199,MITHER,,99.5,0.5
200,LIMS,,100.0,0.5
201,EN,,100.5,0.5
202,PINGER,,101.0,0.5
203,FRON,,101.5,0.5
204,WIE,,102.0,0.5
205,OY,,102.5,0.5
206,HERELINESS,,103.0,0.5
207,OSE,,103.5,0.5
208,BORETUM,,104.0,0.5
209,N,,104.5,0.5
210,[7],,105.0,0.5
211,THE,,105.5,0.5
212,TWO,,106.0,0.5
213,LAWMEN,,106.5,0.5
214,HALTED,,107.0,0.5
215,THEIR,,107.5,0.5
216,WAGON,,108.0,0.5
217,ABOUT,,108.5,0.5
218,TWENTY,,109.0,0.5
219,YARDS,,109.5,0.5
220,FROM,,110.0,0.5
221,THE,,110.5,0.5
222,DOOR,,111.0,0.5
223,S,,111.5,0.5
224,[8],,112.0,0.5
225,BARE,,112.5,0.5
226,FEET,,113.0,0.5
227,ARE,,113.5,0.5
228,BETTER,,114.0,0.5
229,FOR,,114.5,0.5
230,SUCH,,115.0,0.5
231,WORK,,115.5,0.5
232,THAN,,116.0,0.5
233,ANY,,116.5,0.5
234,FORM,,117.0,0.5
235,OF,,117.5,0.5
236,SLIPPER,,118.0,0.5
237,S,,118.5,0.5
238,[9],,119.0,0.5
239,SOMEWHAT,,119.5,0.5
240,SIMILAR,,120.0,0.5
241,INVESTIGATIONS,,120.5,0.5
242,HAVE,,121.0,0.5
243,BEEN,,121.5,0.5
244,MADE,,122.0,0.5
245,BY,,122.5,0.5
246,MEDICAL,,123.0,0.5
247,OFFICERS,,123.5,0.5
248,IN,,124.0,0.5
249,OTHER,,124.5,0.5
250,AREAS,,125.0,0.5
251,S,,125.5,0.5
252,[10],,126.0,0.5
253,OT,,126.5,0.5
254,WOURN,,127.0,0.5
255,HABS,,127.5,0.5
256,BOUN,,128.0,0.5
257,OOMY,,128.5,0.5
258,RO,,129.0,0.5
259,IMARSIFY,,129.5,0.5
260,AR,,130.0,0.5
261,OCIOG,,130.5,0.5
262,CY,,131.0,0.5
263,OTS,,131.5,0.5
264,APAR,,132.0,0.5
265,N,,132.5,0.5
266,[11],,133.0,0.5
267,HU,,133.5,0.5
268,OLPO,,134.0,0.5
269,RECOSSED,,134.5,0.5
270,HIMRALF,,135.0,0.5
271,FROT,,135.5,0.5
272,HU,,136.0,0.5
273,HUD,,136.5,0.5
274,OP,,137.0,0.5
275,ORUBEAL,,137.5,0.5
276,NURGER,,138.0,0.5
277,OY,,138.5,0.5
278,SYNNICILITIES,,139.0,0.5
279,N,,139.5,0.5
280,[12],,140.0,0.5
281,HUS,,140.5,0.5
282,WROLL,,141.0,0.5
283,BLONS,,141.5,0.5
284,EAFS,,142.0,0.5
285,DOLDED,,142.5,0.5
286,INSAWS,,143.0,0.5
287,REE,,143.5,0.5
288,USIVE,,144.0,0.5
289,OBUL,,144.5,0.5
290,OY,,145.0,0.5
291,HUS,,145.5,0.5
292,FOPE,,146.0,0.5
293,N,,146.5,0.5
294,[10],,147.0,0.5
295,MRS,,147.5,0.5
296,OLIVER,,148.0,0.5
297,IS,,148.5,0.5
298,MOTHER,,149.0,0.5
299,OF,,149.5,0.5
300,FIVE,,150.0,0.5
301,CHILDREN,,150.5,0.5
302,AND,,151.0,0.5
303,WIFE,,151.5,0.5
304,OF,,152.0,0.5
305,A,,152.5,0.5
306,MACHINIST,,153.0,0.5
307,S,,153.5,0.5
308,[11],,154.0,0.5
309,WHETHER,,154.5,0.5
310,OR,,155.0,0.5
311,NOT,,155.5,0.5
312,WALLY,,156.0,0.5
313,LOST,,156.5,0.5
314,HIS,,157.0,0.5
315,JOB,,157.5,0.5
316,WAS,,158.0,0.5
317,NO,,158.5,0.5
318,CONCERN,,159.0,0.5
319,OF,,159.5,0.5
320,MINE,,160.0,0.5
321,S,,160.5,0.5
322,[12],,161.0,0.5
323,FOR,,161.5,0.5
324,JUST,,162.0,0.5
325,AN,,162.5,0.5
326,INSTANT,,163.0,0.5
327,HE,,163.5,0.5
328,THOUGHT,,164.0,0.5
329,OF,,164.5,0.5
330,APPEALING,,165.0,0.5
331,TO,,165.5,0.5
332,THEM,,166.0,0.5
333,FOR,,166.5,0.5
334,HELP,,167.0,0.5
335,S,,167.5,0.5
336,[13],,168.0,0.5
337,PARENTS,,168.5,0.5
338,ARE,,169.0,0.5
339,OFTEN,,169.5,0.5
340,CONCERNED,,170.0,0.5
341,THAT,,170.5,0.5
342,ORTHODONTIC,,171.0,0.5
343,APPLIANCES,,171.5,0.5
344,MAY,,172.0,0.5
345,CAUSE,,172.5,0.5
346,TEETH,,173.0,0.5
347,TO,,173.5,0.5
348,DECAY,,174.0,0.5
349,S,,174.5,0.5
350,[14],,175.0,0.5
351,I,,175.5,0.5
352,GOT,,176.0,0.5
353,A,,176.5,0.5
354,QUICK,,177.0,0.5
355,LOOK,,177.5,0.5
356,AT,,178.0,0.5
357,THEIR,,178.5,0.5
358,FACES,,179.0,0.5
359,AS,,179.5,0.5
360,WE,,180.0,0.5
361,WENT,,180.5,0.5
362,PAST,,181.0,0.5
363,S,,181.5,0.5
364,[15],,182.0,0.5
365,PICTURES,,182.5,0.5
366,CAN,,183.0,0.5
367,BE,,183.5,0.5
368,TAKEN,,184.0,0.5
369,IN,,184.5,0.5
370,THE,,185.0,0.5
371,PUBLIC,,185.5,0.5
372,AREAS,,186.0,0.5
373,AND,,186.5,0.5
374,WHEN,,187.0,0.5
375,ON,,187.5,0.5
376,TOURS,,188.0,0.5
377,S,,188.5,0.5
378,[13],,189.0,0.5
379,HU,,189.5,0.5
380,RURNED,,190.0,0.5
381,OSE,,190.5,0.5
382,RAWLS,,191.0,0.5
383,OTHISS,,191.5,0.5
384,REE,,192.0,0.5
385,PALODE,,192.5,0.5
386,CROUND,,193.0,0.5
387,LOWOND,,193.5,0.5
388,REE,,194.0,0.5
389,RECK,,194.5,0.5
390,HOULE,,195.0,0.5
391,N,,195.5,0.5
392,[14],,196.0,0.5
393,SUBON,,196.5,0.5
394,OSE,,197.0,0.5
395,JUROE,,197.5,0.5
396,CADE,,198.0,0.5
397,TROR,,198.5,0.5
398,REE,,199.0,0.5
399,WOOR,,199.5,0.5
400,OSE,,200.0,0.5
401,BLAGGED,,200.5,0.5
402,HOM,,201.0,0.5
403,PITH,,201.5,0.5
404,FREM,,202.0,0.5
405,N,,202.5,0.5
406,[15],,203.0,0.5
407,E,,203.5,0.5
408,GRUN,,204.0,0.5
409,ONIET,,204.5,0.5
410,OSE,,205.0,0.5
411,SPITTERED,,205.5,0.5
412,SCROUGH,,206.0,0.5
413,REE,,206.5,0.5
414,SNONT,,207.0,0.5
415,ROOR,,207.5,0.5
416,RO,,208.0,0.5
417,REE,,208.5,0.5
418,WOOR,,209.0,0.5
419,N,,209.5,0.5
420,[16],,210.0,0.5
421,BETTER,,210.5,0.5
422,SHOW,,211.0,0.5
423,IT,,211.5,0.5
424,TO,,212.0,0.5
425,FIONA,,212.5,0.5
426,AND,,213.0,0.5
427,SEE,,213.5,0.5
428,IF,,214.0,0.5
429,HE,,214.5,0.5
430,HAD,,215.0,0.5
431,OMITTED,,215.5,0.5
432,ANYTHING,,216.0,0.5
433,S,,216.5,0.5
434,[17],,217.0,0.5
435,THERE,,217.5,0.5
436,WAS,,218.0,0.5
437,THE,,218.5,0.5
438,REVOLUTION,,219.0,0.5
439,IN,,219.5,0.5
440,TIBET,,220.0,0.5
441,WHICH,,220.5,0.5
442,WE,,221.0,0.5
443,PRETENDED,,221.5,0.5
444,DID,,222.0,0.5
445,NOT,,222.5,0.5
446,EXIST,,223.0,0.5
447,S,,223.5,0.5
448,[18],,224.0,0.5
449,BY,,224.5,0.5
450,THE,,225.0,0.5
451,TIME,,225.5,0.5
452,HE,,226.0,0.5
453,HAD,,226.5,0.5
454,SMOKED,,227.0,0.5
455,THREE,,227.5,0.5
456,CIGARETTES,,228.0,0.5
457,HE,,228.5,0.5
458,HAD,,229.0,0.5
459,CALMED,,229.5,0.5
460,DOWN,,230.0,0.5
461,S,,230.5,0.5
462,[16],,231.0,0.5
463,REE,,231.5,0.5
464,CLOUNS,,232.0,0.5
465,BULCTS,,232.5,0.5
466,DARDWARD,,233.0,0.5
467,OSE,,233.5,0.5
468,BURBS,,234.0,0.5
469,PAWDENLY,,234.5,0.5
470,INNI,,235.0,0.5
471,O,,235.5,0.5
472,CREOT,,236.0,0.5
473,BLONS,,236.5,0.5
474,TENNEL,,237.0,0.5
475,N,,237.5,0.5
476,[17],,238.0,0.5
477,PLIN,,238.5,0.5
478,WIST,,239.0,0.5
479,HERF,,239.5,0.5
480,HOM,,240.0,0.5
481,RO,,240.5,0.5
482,GIT,,241.0,0.5
483,OOT,,241.5,0.5
484,OY,,242.0,0.5
485,HUS,,242.5,0.5
486,TOTTLE,,243.0,0.5
487,LICKLE,,243.5,0.5
488,SHON,,244.0,0.5
489,N,,244.5,0.5
490,[18],,245.0,0.5
491,DOIL,,245.5,0.5
492,REE,,246.0,0.5
493,SPEE,,246.5,0.5
494,HU,,247.0,0.5
495,SQUIMBLED,,247.5,0.5
496,OSE,,248.0,0.5
497,WRELT,,248.5,0.5
498,ET,,249.0,0.5
499,REE,,249.5,0.5
500,ENCE,,250.0,0.5
501,OY,,250.5,0.5
502,TALIAME,,251.0,0.5
503,N,,251.5,0.5
504,[19],,252.0,0.5
505,HUS,,252.5,0.5
506,YIERS,,253.0,0.5
507,OY,,253.5,0.5
508,CAMMESQUING,,254.0,0.5
509,HUD,,254.5,0.5
510,TAUNCH,,255.0,0.5
511,HOM,,255.5,0.5
512,REE,,256.0,0.5
513,VOSUE,,256.5,0.5
514,OY,,257.0,0.5
515,GALER,,257.5,0.5
516,DISCICRALS,,258.0,0.5
517,N,,258.5,0.5
518,[20],,259.0,0.5
519,HU,,259.5,0.5
520,RECOSSED,,260.0,0.5
521,DATSUO,,260.5,0.5
522,OY,,261.0,0.5
523,O,,261.5,0.5
524,SOLILIR,,262.0,0.5
525,THANG,,262.5,0.5
526,HU,,263.0,0.5
527,HUD,,263.5,0.5
528,WIMNELVES,,264.0,0.5
529,EN,,264.5,0.5
530,CHIDO,,265.0,0.5
531,N,,265.5,0.5
532,[21],,266.0,0.5
533,EN,,266.5,0.5
534,REE,,267.0,0.5
535,CISTRE,,267.5,0.5
536,OY,,268.0,0.5
537,HUS,,268.5,0.5
538,BRILLEINE,,269.0,0.5
539,CUMBS,,269.5,0.5
540,SUT,,270.0,0.5
541,O,,270.5,0.5
542,WROLL,,271.0,0.5
543,BLONS,,271.5,0.5
544,GLUSTCAP,,272.0,0.5
545,N,,272.5,0.5
546,[19],,273.0,0.5
547,TWO,,273.5,0.5
548,SHARPLY,,274.0,0.5
549,CONTRASTING,,274.5,0.5
550,PLACES,,275.0,0.5
551,DESIGNED,,275.5,0.5
552,FOR,,276.0,0.5
553,PUBLIC,,276.5,0.5
554,ENJOYMENT,,277.0,0.5
555,ARE,,277.5,0.5
556,NOW,,278.0,0.5
557,ON,,278.5,0.5
558,DISPLAY,,279.0,0.5
559,S,,279.5,0.5
560,[20],,280.0,0.5
561,WHITE,,280.5,0.5
562,HOUSE,,281.0,0.5
563,LEGISLATIVE,,281.5,0.5
564,AIDES,,282.0,0.5
565,WERE,,282.5,0.5
566,STILL,,283.0,0.5
567,CONFIDENT,,283.5,0.5
568,THE,,284.0,0.5
569,BILL,,284.5,0.5
570,WOULD,,285.0,0.5
571,PASS,,285.5,0.5
572,INTACT,,286.0,0.5
573,S,,286.5,0.5
574,[21],,287.0,0.5
575,ANNE,,287.5,0.5
576,PICKED,,288.0,0.5
577,UP,,288.5,0.5
578,THE,,289.0,0.5
579,TOWEL,,289.5,0.5
580,SHE,,290.0,0.5
581,WAS,,290.5,0.5
582,HEMMING,,291.0,0.5
583,FOR,,291.5,0.5
584,THE,,292.0,0.5
585,HOSPITAL,,292.5,0.5
586,GUILD,,293.0,0.5
587,S,,293.5,0.5
588,[22],,294.0,0.5
589,HE,,294.5,0.5
590,TILTED,,295.0,0.5
591,HIS,,295.5,0.5
592,HOMELY,,296.0,0.5
593,FACE,,296.5,0.5
594,TOWARD,,297.0,0.5
595,THE,,297.5,0.5
596,DRY,,298.0,0.5
597,BED,,298.5,0.5
598,OF,,299.0,0.5
599,THE,,299.5,0.5
600,RIVER,,300.0,0.5
601,S,,300.5,0.5
602,[23],,301.0,0.5
603,I,,301.5,0.5
604,ASKED,,302.0,0.5
605,ABOUT,,302.5,0.5
606,THE,,303.0,0.5
607,BATTLE,,303.5,0.5
608,BETWEEN,,304.0,0.5
609,LIFE,,304.5,0.5
610,AND,,305.0,0.5
611,DEATH,,305.5,0.5
612,IN,,306.0,0.5
613,HIS,,306.5,0.5
614,PLAYS,,307.0,0.5
615,S,,307.5,0.5
616,[24],,308.0,0.5
617,I,,308.5,0.5
618,KNEW,,309.0,0.5
619,IN,,309.5,0.5
620,THAT,,310.0,0.5
621,MOMENT,,310.5,0.5
622,THAT,,311.0,0.5
623,I,,311.5,0.5
624,DID,,312.0,0.5
625,NOT,,312.5,0.5
626,HAVE,,313.0,0.5
627,ANY,,313.5,0.5
628,CHOICE,,314.0,0.5
629,S,,314.5,0.5
630,[22],,315.0,0.5
631,HU,,315.5,0.5
632,HUD,,316.0,0.5
633,SHET,,316.5,0.5
634,HUS,,317.0,0.5
635,WOOR,,317.5,0.5
636,PITH,,318.0,0.5
637,REE,,318.5,0.5
638,BRADE,,319.0,0.5
639,NURGER,,319.5,0.5
640,SCRENTS,,320.0,0.5
641,RO,,320.5,0.5
642,OT,,321.0,0.5
643,N,,321.5,0.5
644,[23],,322.0,0.5
645,E,,322.5,0.5
646,FAYURED,,323.0,0.5
647,E,,323.5,0.5
648,COURN,,324.0,0.5
649,STANT,,324.5,0.5
650,PRIBLIRALLY,,325.0,0.5
651,OTUBLING,,325.5,0.5
652,FOM,,326.0,0.5
653,O,,326.5,0.5
654,COAMLE,,327.0,0.5
655,OY,,327.5,0.5
656,WOOKS,,328.0,0.5
657,N,,328.5,0.5
658,[24],,329.0,0.5
659,MAVE,,329.5,0.5
660,SHRULLED,,330.0,0.5
661,OD,,330.5,0.5
662,HUS,,331.0,0.5
663,SPOMES,,331.5,0.5
664,ROAT,,332.0,0.5
665,OSE,,332.5,0.5
666,PUCKED,,333.0,0.5
667,UD,,333.5,0.5
668,REE,,334.0,0.5
669,COS,,334.5,0.5
670,KEES,,335.0,0.5
671,N,,335.5,0.5
