,word,format,onset,duration
201,AND,,100.5,0.5
202,MOVED,,101.0,0.5
203,TOWARD,,101.5,0.5
204,THE,,102.0,0.5
205,DARK,,102.5,0.5
206,MASS,,103.0,0.5
207,OF,,103.5,0.5
208,HORSES,,104.0,0.5
209,S,,104.5,0.5
210,[7],,105.0,0.5
211,NISITOST,,105.5,0.5
212,ONK,,106.0,0.5
213,WELMIME,,106.5,0.5
214,RO,,107.0,0.5
215,COTH,,107.5,0.5
216,MEE,,108.0,0.5
217,QUAT,,108.5,0.5
218,BLESE,,109.0,0.5
219,MIDIGOTER,,109.5,0.5
220,SETHERS,,110.0,0.5
221,CAG,,110.5,0.5
222,FE,,111.0,0.5
223,N,,111.5,0.5
224,[8],,112.0,0.5
225,REE,,112.5,0.5
226,FISMS,,113.0,0.5
227,SOTURCIP,,113.5,0.5
228,EN,,114.0,0.5
229,EOKS,,114.5,0.5
230,MOIFS,,115.0,0.5
231,OS,,115.5,0.5
232,TET,,116.0,0.5
233,OBILL,,116.5,0.5
234,FOM,,117.0,0.5
235,NER,,117.5,0.5
236,RECOLDIVES,,118.0,0.5
237,N,,118.5,0.5
238,[9],,119.0,0.5
239,CUDY,,119.5,0.5
240,HOUT,,120.0,0.5
241,EN,,120.5,0.5
242,REE,,121.0,0.5
243,CLOTE,,121.5,0.5
244,FLONTERS,,122.0,0.5
245,WIST,,122.5,0.5
246,HERF,,123.0,0.5
247,TEEP,,123.5,0.5
248,UD,,124.0,0.5
249,REE,,124.5,0.5
250,BOMPEROTERT,,125.0,0.5
251,N,,125.5,0.5
252,[10],,126.0,0.5
253,AT,,126.5,0.5
254,ONCE,,127.0,0.5
255,A,,127.5,0.5
256,BEVY,,128.0,0.5
257,OF,,128.5,0.5
258,DOGS,,129.0,0.5
259,WAS,,129.5,0.5
260,SNAPPING,,130.0,0.5
261,AND,,130.5,0.5
262,SNARLING,,131.0,0.5
263,AROUND,,131.5,0.5
264,HIM,,132.0,0.5
265,S,,132.5,0.5
266,[11],,133.0,0.5
267,AN,,133.5,0.5
268,OBJECTIVE,,134.0,0.5
269,SCALE,,134.5,0.5
270,WAS,,135.0,0.5
271,DEVELOPED,,135.5,0.5
272,FOR,,136.0,0.5
273,RATING,,136.5,0.5
274,SCHOOL,,137.0,0.5
275,NEIGHBORHOODS,,137.5,0.5
276,FROM,,138.0,0.5
277,THESE,,138.5,0.5
278,DATA,,139.0,0.5
279,S,,139.5,0.5
280,[12],,140.0,0.5
281,WE,,140.5,0.5
282,SPEND,,141.0,0.5
283,MILLIONS,,141.5,0.5
284,OF,,142.0,0.5
285,DOLLARS,,142.5,0.5
286,EVERY,,143.0,0.5
287,YEAR,,143.5,0.5
288,ON,,144.0,0.5
289,FORTUNE,,144.5,0.5
290,TELLERS,,145.0,0.5
291,AND,,145.5,0.5
292,SOOTHSAYERS,,146.0,0.5
293,S,,146.5,0.5
294,[10],,147.0,0.5
295,RORING,,147.5,0.5
296,MOBONTS,,148.0,0.5
297,OY,,148.5,0.5
298,UNTEMNS,,149.0,0.5
299,BRIBIS,,149.5,0.5
300,REE,,150.0,0.5
301,SEPHEGMITILITY,,150.5,0.5
302,OY,,151.0,0.5
303,MOTOCICOL,,151.5,0.5
304,TEORERS,,152.0,0.5
305,OS,,152.5,0.5
306,OPERPROISING,,153.0,0.5
307,N,,153.5,0.5
308,[11],,154.0,0.5
309,CHE,,154.5,0.5
310,PUCKED,,155.0,0.5
311,UD,,155.5,0.5
312,REE,,156.0,0.5
313,CONY,,156.5,0.5
314,OSE,,157.0,0.5
315,NUFFLED,,157.5,0.5
316,NIR,,158.0,0.5
317,DAT,,158.5,0.5
318,WOSK,,159.0,0.5
319,TOTTLE,,159.5,0.5
320,NENS,,160.0,0.5
321,N,,160.5,0.5
322,[12],,161.0,0.5
323,HU,,161.5,0.5
324,JUBBED,,162.0,0.5
325,UD,,162.5,0.5
326,OSE,,163.0,0.5
327,RURNED,,163.5,0.5
328,OTOUSE,,164.0,0.5
329,RO,,164.5,0.5
330,MEE,,165.0,0.5
331,REE,,165.5,0.5
332,SOTOL,,166.0,0.5
333,WOOR,,166.5,0.5
334,PLUSING,,167.0,0.5
335,N,,167.5,0.5
336,[13],,168.0,0.5
337,TRORE,,168.5,0.5
338,WAM,,169.0,0.5
339,TOTTLE,,169.5,0.5
340,CHORKS,,170.0,0.5
341,ARYUMS,,170.5,0.5
342,WOURN,,171.0,0.5
343,URTER,,171.5,0.5
344,PLIN,,172.0,0.5
345,CHOFT,,172.5,0.5
346,RORING,,173.0,0.5
347,REE,,173.5,0.5
348,GONTER,,174.0,0.5
349,N,,174.5,0.5
350,[14],,175.0,0.5
351,E,,175.5,0.5
352,HUD,,176.0,0.5
353,HELT,,176.5,0.5
354,REE,,177.0,0.5
355,DRORD,,177.5,0.5
356,QUEY,,178.0,0.5
357,DERE,,178.5,0.5
358,ROXING,,179.0,0.5
359,WHIMP,,179.5,0.5
360,SOUSSING,,180.0,0.5
361,REE,,180.5,0.5
362,STOITS,,181.0,0.5
363,N,,181.5,0.5
364,[15],,182.0,0.5
365,HU,,182.5,0.5
366,SELVED,,183.0,0.5
367,MITHER,,183.5,0.5
368,FRON,,184.0,0.5
369,HEORN,,184.5,0.5
370,REE,,185.0,0.5
371,GOIR,,185.5,0.5
372,FROT,,186.0,0.5
373,SWECS,,186.5,0.5
374,OTHISS,,187.0,0.5
375,REE,,187.5,0.5
376,ORIENCE,,188.0,0.5
377,N,,188.5,0.5
378,[13],,189.0,0.5
379,HE,,189.5,0.5
380,SAT,,190.0,0.5
381,DOWN,,190.5,0.5
382,ON,,191.0,0.5
383,AN,,191.5,0.5
384,OLD,,192.0,0.5
385,BOX,,192.5,0.5
386,AND,,193.0,0.5
387,FOCUSED,,193.5,0.5
388,ON,,194.0,0.5
389,THE,,194.5,0.5
390,PROBLEM,,195.0,0.5
391,S,,195.5,0.5
392,[14],,196.0,0.5
393,THIS,,196.5,0.5
394,IS,,197.0,0.5
395,AN,,197.5,0.5
396,ASSUMPTION,,198.0,0.5
397,WITH,,198.5,0.5
398,WHICH,,199.0,0.5
399,FEW,,199.5,0.5
400,WOULD,,200.0,0.5
401,BE,,200.5,0.5
402,DISPOSED,,201.0,0.5
403,TO,,201.5,0.5
404,QUARREL,,202.0,0.5
405,S,,202.5,0.5
406,[15],,203.0,0.5
407,IT,,203.5,0.5
408,WAS,,204.0,0.5
409,A,,204.5,0.5
410,ROUGH,,205.0,0.5
411,LONG,,205.5,0.5
412,RIDE,,206.0,0.5
413,THROUGH,,206.5,0.5
414,THE,,207.0,0.5
415,MUD,,207.5,0.5
416,AND,,208.0,0.5
417,POT,,208.5,0.5
418,HOLES,,209.0,0.5
419,S,,209.5,0.5
420,[16],,210.0,0.5
421,QUEY,,210.5,0.5
422,POFFED,,211.0,0.5
423,PONCHES,,211.5,0.5
424,FROT,,212.0,0.5
425,DERE,,212.5,0.5
426,FROPED,,213.0,0.5
427,DORD,,213.5,0.5
428,CREY,,214.0,0.5
429,OGIMMS,,214.5,0.5
430,REE,,215.0,0.5
431,BLONS,,215.5,0.5
432,HOLLS,,216.0,0.5
433,N,,216.5,0.5
434,[17],,217.0,0.5
435,WHIKE,,217.5,0.5
436,RUPPER,,218.0,0.5
437,OS,,218.5,0.5
438,REE,,219.0,0.5
439,CROUND,,219.5,0.5
440,SEOD,,220.0,0.5
441,OY,,220.5,0.5
442,REE,,221.0,0.5
443,COGGON,,221.5,0.5
444,BLONS,,222.0,0.5
445,RUPPER,,222.5,0.5
446,FREOT,,223.0,0.5
447,N,,223.5,0.5
448,[18],,224.0,0.5
449,FINNA,,224.5,0.5
450,CLIONLY,,225.0,0.5
451,GOL,,225.5,0.5
452,O,,226.0,0.5
453,CROOM,,226.5,0.5
454,OSE,,227.0,0.5
455,PRORTED,,227.5,0.5
456,RO,,228.0,0.5
457,PREEP,,228.5,0.5
458,UD,,229.0,0.5
459,REE,,229.5,0.5
460,SOCOR,,230.0,0.5
461,N,,230.5,0.5
462,[16],,231.0,0.5
463,COMPUTERS,,231.5,0.5
464,ARE,,232.0,0.5
465,BEING,,232.5,0.5
466,USED,,233.0,0.5
467,TO,,233.5,0.5
468,KEEP,,234.0,0.5
469,BRANCH,,234.5,0.5
470,INVENTORIES,,235.0,0.5
471,AT,,235.5,0.5
472,MORE,,236.0,0.5
473,WORKABLE,,236.5,0.5
474,LEVELS,,237.0,0.5
475,S,,237.5,0.5
476,[17],,238.0,0.5
477,THERE,,238.5,0.5
478,ARE,,239.0,0.5
479,THOUSANDS,,239.5,0.5
480,OF,,240.0,0.5
481,SQUARE,,240.5,0.5
482,MILES,,241.0,0.5
483,OF,,241.5,0.5
484,SALT,,242.0,0.5
485,PAN,,242.5,0.5
486,WHICH,,243.0,0.5
487,ARE,,243.5,0.5
488,HIDEOUS,,244.0,0.5
489,S,,244.5,0.5
490,[18],,245.0,0.5
491,I,,245.5,0.5
492,WENT,,246.0,0.5
493,TO,,246.5,0.5
494,VISIT,,247.0,0.5
495,ALFRED,,247.5,0.5
496,IN,,248.0,0.5
497,THE,,248.5,0.5
498,KINGSTON,,249.0,0.5
499,HOSPITAL,,249.5,0.5
500,A,,250.0,0.5
501,FEW,,250.5,0.5
502,TIMES,,251.0,0.5
503,S,,251.5,0.5
504,[19],,252.0,0.5
505,HE,,252.5,0.5
506,SEEMED,,253.0,0.5
507,TO,,253.5,0.5
508,BE,,254.0,0.5
509,LOOKING,,254.5,0.5
510,AT,,255.0,0.5
511,A,,255.5,0.5
512,POINT,,256.0,0.5
513,ABOVE,,256.5,0.5
514,THE,,257.0,0.5
515,LITTLE,,257.5,0.5
516,WINDOW,,258.0,0.5
517,S,,258.5,0.5
518,[20],,259.0,0.5
519,ALMOST,,259.5,0.5
520,NO,,260.0,0.5
521,EMPIRICAL,,260.5,0.5
522,WORK,,261.0,0.5
523,HAS,,261.5,0.5
524,BEEN,,262.0,0.5
525,DONE,,262.5,0.5
526,ON,,263.0,0.5
527,THE,,263.5,0.5
528,PROBLEM,,264.0,0.5
529,OF,,264.5,0.5
530,ALIENATION,,265.0,0.5
531,S,,265.5,0.5
532,[21],,266.0,0.5
533,IF,,266.5,0.5
534,WE,,267.0,0.5
535,LOOK,,267.5,0.5
536,AT,,268.0,0.5
537,RECENT,,268.5,0.5
538,ART,,269.0,0.5
539,WE,,269.5,0.5
540,FIND,,270.0,0.5
541,IT,,270.5,0.5
542,PREOCCUPIED,,271.0,0.5
543,WITH,,271.5,0.5
544,FORM,,272.0,0.5
545,S,,272.5,0.5
546,[19],,273.0,0.5
547,OD,,273.5,0.5
548,REE,,274.0,0.5
549,WOB,,274.5,0.5
550,HU,,275.0,0.5
551,SLUPPED,,275.5,0.5
552,ET,,276.0,0.5
553,REE,,276.5,0.5
554,DELK,,277.0,0.5
555,RO,,277.5,0.5
556,REMIEVE,,278.0,0.5
557,HUS,,278.5,0.5
558,MOGE,,279.0,0.5
559,N,,279.5,0.5
560,[20],,280.0,0.5
561,PLIN,,280.5,0.5
562,WAM,,281.0,0.5
563,WONE,,281.5,0.5
564,PITH,,282.0,0.5
565,FUMS,,282.5,0.5
566,KNORNEPTS,,283.0,0.5
567,FROT,,283.5,0.5
568,TRORE,,284.0,0.5
569,WOURN,,284.5,0.5
570,NE,,285.0,0.5
571,VO,,285.5,0.5
572,EDIGOGIC,,286.0,0.5
573,N,,286.5,0.5
574,[21],,287.0,0.5
575,AMSHED,,287.5,0.5
576,WORVED,,288.0,0.5
577,POMS,,288.5,0.5
578,HOM,,289.0,0.5
579,GOTHOUT,,289.5,0.5
580,O,,290.0,0.5
581,WOIL,,290.5,0.5
582,OSE,,291.0,0.5
583,GOL,,291.5,0.5
584,INNI,,292.0,0.5
585,REE,,292.5,0.5
586,COS,,293.0,0.5
587,N,,293.5,0.5
588,[22],,294.0,0.5
589,OT,,294.5,0.5
590,WAM,,295.0,0.5
591,REE,,295.5,0.5
592,NIFFS,,296.0,0.5
593,DRAGTON,,296.5,0.5
594,HUD,,297.0,0.5
595,TROCKED,,297.5,0.5
596,FREM,,298.0,0.5
597,EN,,298.5,0.5
598,REE,,299.0,0.5
599,ROKER,,299.5,0.5
600,GODE,,300.0,0.5
601,N,,300.5,0.5
602,[23],,301.0,0.5
603,CHE,,301.5,0.5
604,WAM,,302.0,0.5
605,FOUSE,,302.5,0.5
606,REE,,303.0,0.5
607,DUY,,303.5,0.5
608,AULER,,304.0,0.5
609,ET,,304.5,0.5
610,REE,,305.0,0.5
611,BOTTOP,,305.5,0.5
612,OY,,306.0,0.5
613,REE,,306.5,0.5
614,FLITT,,307.0,0.5
615,N,,307.5,0.5
616,[24],,308.0,0.5
617,WIME,,308.5,0.5
618,GONDOWS,,309.0,0.5
619,PITH,,309.5,0.5
620,PORY,,310.0,0.5
621,WROLL,,310.5,0.5
622,TEORED,,311.0,0.5
623,POKED,,311.5,0.5
624,SWECS,,312.0,0.5
625,OTHISS,,312.5,0.5
626,REE,,313.0,0.5
627,USSER,,313.5,0.5
628,PROSIES,,314.0,0.5
629,N,,314.5,0.5
630,[22],,315.0,0.5
631,YOU,,315.5,0.5
632,COULD,,316.0,0.5
633,WIN,,316.5,0.5
634,A,,317.0,0.5
635,POPULARITY,,317.5,0.5
636,CONTEST,,318.0,0.5
637,AT,,318.5,0.5
638,THAT,,319.0,0.5
639,SCHOOL,,319.5,0.5
640,WITHOUT,,320.0,0.5
641,ANY,,320.5,0.5
642,TROUBLE,,321.0,0.5
643,S,,321.5,0.5
644,[23],,322.0,0.5
645,SUSAN,,322.5,0.5
646,AND,,323.0,0.5
647,JULIA,,323.5,0.5
648,RIPPED,,324.0,0.5
649,STRIPS,,324.5,0.5
650,FROM,,325.0,0.5
651,THEIR,,325.5,0.5
652,CLOTHING,,326.0,0.5
653,AND,,326.5,0.5
654,BOUND,,327.0,0.5
655,THE,,327.5,0.5
656,INJURY,,328.0,0.5
657,S,,328.5,0.5
658,[24],,329.0,0.5
659,WE,,329.5,0.5
660,HAD,,330.0,0.5
661,BECOME,,330.5,0.5
662,GOOD,,331.0,0.5
663,FRIENDS,,331.5,0.5
664,DURING,,332.0,0.5
665,MY,,332.5,0.5
666,STAY,,333.0,0.5
667,AT,,333.5,0.5
668,COOK,,334.0,0.5
669,COUNTY,,334.5,0.5
670,HOSPITAL,,335.0,0.5
671,S,,335.5,0.5
