,word,format,onset,duration
193,BOOLTISUL,,96.5,0.5
194,JOWD,,97.0,0.5
195,N,,97.5,0.5
196,[9],,98.0,0.5
197,OT,,98.5,0.5
198,OSTEORED,,99.0,0.5
199,FROT,,99.5,0.5
200,REE,,100.0,0.5
201,PLEUPY,,100.5,0.5
202,COURN,,101.0,0.5
203,NE,,101.5,0.5
204,SOMES,,102.0,0.5
205,EN,,102.5,0.5
206,OVE,,103.0,0.5
207,WOB,,103.5,0.5
208,UMLY,,104.0,0.5
209,N,,104.5,0.5
210,[7],,105.0,0.5
211,THERE,,105.5,0.5
212,IS,,106.0,0.5
213,NO,,106.5,0.5
214,OCCASION,,107.0,0.5
215,TO,,107.5,0.5
216,FEEL,,108.0,0.5
217,UNEASY,,108.5,0.5
218,OR,,109.0,0.5
219,DISTURBED,,109.5,0.5
220,ABOUT,,110.0,0.5
221,THESE,,110.5,0.5
222,PEOPLE,,111.0,0.5
223,S,,111.5,0.5
224,[8],,112.0,0.5
225,USUALLY,,112.5,0.5
226,THERE,,113.0,0.5
227,ARE,,113.5,0.5
228,MORE,,114.0,0.5
229,FACTORS,,114.5,0.5
230,TO,,115.0,0.5
231,GOOD,,115.5,0.5
232,SITE,,116.0,0.5
233,PLANNING,,116.5,0.5
234,THAN,,117.0,0.5
235,FIRST,,117.5,0.5
236,IMPRESSIONS,,118.0,0.5
237,S,,118.5,0.5
238,[9],,119.0,0.5
239,IT,,119.5,0.5
240,WAS,,120.0,0.5
241,A,,120.5,0.5
242,RELIEF,,121.0,0.5
243,TO,,121.5,0.5
244,SHIFT,,122.0,0.5
245,IN,,122.5,0.5
246,HIS,,123.0,0.5
247,MIND,,123.5,0.5
248,TO,,124.0,0.5
249,TECHNICAL,,124.5,0.5
250,PROBLEMS,,125.0,0.5
251,S,,125.5,0.5
252,[10],,126.0,0.5
253,REE,,126.5,0.5
254,TROPLEN,,127.0,0.5
255,OY,,127.5,0.5
256,SYMICILITY,,128.0,0.5
257,OSE,,128.5,0.5
258,MOTOLE,,129.0,0.5
259,OGICS,,129.5,0.5
260,INVIQUES,,130.0,0.5
261,REE,,130.5,0.5
262,CONGOPT,,131.0,0.5
263,OY,,131.5,0.5
264,VOSUTS,,132.0,0.5
265,N,,132.5,0.5
266,[11],,133.0,0.5
267,E,,133.5,0.5
268,CRODGED,,134.0,0.5
269,REE,,134.5,0.5
270,BOOLTISELLY,,135.0,0.5
271,FURNOINED,,135.5,0.5
272,FIDING,,136.0,0.5
273,ROOR,,136.5,0.5
274,RO,,137.0,0.5
275,REE,,137.5,0.5
276,POMP,,138.0,0.5
277,YORROW,,138.5,0.5
278,PHOVE,,139.0,0.5
279,N,,139.5,0.5
280,[12],,140.0,0.5
281,VO,,140.5,0.5
282,SPIEND,,141.0,0.5
283,WOURN,,141.5,0.5
284,UDER,,142.0,0.5
285,SNINK,,142.5,0.5
286,OY,,143.0,0.5
287,ORGING,,143.5,0.5
288,HOM,,144.0,0.5
289,RO,,144.5,0.5
290,FE,,145.0,0.5
291,SUME,,145.5,0.5
292,SNINGS,,146.0,0.5
293,N,,146.5,0.5
294,[10],,147.0,0.5
295,THE,,147.5,0.5
296,ONLY,,148.0,0.5
297,EXCEPTION,,148.5,0.5
298,TO,,149.0,0.5
299,THIS,,149.5,0.5
300,IS,,150.0,0.5
301,CERTAIN,,150.5,0.5
302,BEES,,151.0,0.5
303,THAT,,151.5,0.5
304,HAVE,,152.0,0.5
305,BECOME,,152.5,0.5
306,PARASITES,,153.0,0.5
307,S,,153.5,0.5
308,[11],,154.0,0.5
309,IT,,154.5,0.5
310,WAS,,155.0,0.5
311,LIKE,,155.5,0.5
312,A,,156.0,0.5
313,LONG,,156.5,0.5
314,THIN,,157.0,0.5
315,LINE,,157.5,0.5
316,DRAWN,,158.0,0.5
317,THROUGH,,158.5,0.5
318,A,,159.0,0.5
319,PINK,,159.5,0.5
320,CIRCLE,,160.0,0.5
321,S,,160.5,0.5
322,[12],,161.0,0.5
323,I,,161.5,0.5
324,COULD,,162.0,0.5
325,NOT,,162.5,0.5
326,CLING,,163.0,0.5
327,TO,,163.5,0.5
328,MY,,164.0,0.5
329,PAST,,164.5,0.5
330,NOR,,165.0,0.5
331,DID,,165.5,0.5
332,I,,166.0,0.5
333,WISH,,166.5,0.5
334,TO,,167.0,0.5
335,S,,167.5,0.5
336,[13],,168.0,0.5
337,EACH,,168.5,0.5
338,OF,,169.0,0.5
339,THOSE,,169.5,0.5
340,TICKETS,,170.0,0.5
341,WAS,,170.5,0.5
342,OF,,171.0,0.5
343,GREAT,,171.5,0.5
344,VALUE,,172.0,0.5
345,TO,,172.5,0.5
346,ITS,,173.0,0.5
347,RIGHTFUL,,173.5,0.5
348,RECIPIENT,,174.0,0.5
349,S,,174.5,0.5
350,[14],,175.0,0.5
351,I,,175.5,0.5
352,TURNED,,176.0,0.5
353,AND,,176.5,0.5
354,WATCHED,,177.0,0.5
355,HIM,,177.5,0.5
356,STRIDE,,178.0,0.5
357,DOWN,,178.5,0.5
358,THE,,179.0,0.5
359,CENTER,,179.5,0.5
360,OF,,180.0,0.5
361,THE,,180.5,0.5
362,ROAD,,181.0,0.5
363,S,,181.5,0.5
364,[15],,182.0,0.5
365,HE,,182.5,0.5
366,WAS,,183.0,0.5
367,READYING,,183.5,0.5
368,A,,184.0,0.5
369,BATCH,,184.5,0.5
370,OF,,185.0,0.5
371,SOURDOUGH,,185.5,0.5
372,BISCUITS,,186.0,0.5
373,FOR,,186.5,0.5
374,THE,,187.0,0.5
375,DUTCH,,187.5,0.5
376,OVEN,,188.0,0.5
377,S,,188.5,0.5
378,[13],,189.0,0.5
379,THUN,,189.5,0.5
380,HU,,190.0,0.5
381,NOLIGNS,,190.5,0.5
382,FROT,,191.0,0.5
383,REE,,191.5,0.5
384,DRE,,192.0,0.5
385,DOOD,,192.5,0.5
386,OY,,193.0,0.5
387,REE,,193.5,0.5
388,WHOOLS,,194.0,0.5
389,HUD,,194.5,0.5
390,SLELLEN,,195.0,0.5
391,N,,195.5,0.5
392,[14],,196.0,0.5
393,REE,,196.5,0.5
394,HOLL,,197.0,0.5
395,WAM,,197.5,0.5
396,OLPO,,198.0,0.5
397,O,,198.5,0.5
398,RECUNK,,199.0,0.5
399,OY,,199.5,0.5
400,OLBUST,,200.0,0.5
401,O,,200.5,0.5
402,DEGOLL,,201.0,0.5
403,OY,,201.5,0.5
404,WOFT,,202.0,0.5
405,N,,202.5,0.5
406,[15],,203.0,0.5
407,REE,,203.5,0.5
408,MEP,,204.0,0.5
409,WROW,,204.5,0.5
410,TROR,,205.0,0.5
411,REE,,205.5,0.5
412,COND,,206.0,0.5
413,HUD,,206.5,0.5
414,WIED,,207.0,0.5
415,OOT,,207.5,0.5
416,OY,,208.0,0.5
417,REE,,208.5,0.5
418,SKO,,209.0,0.5
419,N,,209.5,0.5
420,[16],,210.0,0.5
421,HER,,210.5,0.5
422,GLANCE,,211.0,0.5
423,SWUNG,,211.5,0.5
424,PAST,,212.0,0.5
425,THE,,212.5,0.5
426,TRAILER,,213.0,0.5
427,WHERE,,213.5,0.5
428,THE,,214.0,0.5
429,TWO,,214.5,0.5
430,DRIVERS,,215.0,0.5
431,WERE,,215.5,0.5
432,STANDING,,216.0,0.5
433,S,,216.5,0.5
434,[17],,217.0,0.5
435,QUESTIONS,,217.5,0.5
436,CAME,,218.0,0.5
437,TO,,218.5,0.5
438,ME,,219.0,0.5
439,FROM,,219.5,0.5
440,ALL,,220.0,0.5
441,SIDES,,220.5,0.5
442,ABOUT,,221.0,0.5
443,MY,,221.5,0.5
444,WORLD,,222.0,0.5
445,CITIZENSHIP,,222.5,0.5
446,ACTIVITIES,,223.0,0.5
447,S,,223.5,0.5
448,[18],,224.0,0.5
449,I,,224.5,0.5
450,INTRODUCED,,225.0,0.5
451,MY,,225.5,0.5
452,FRIEND,,226.0,0.5
453,LARRY,,226.5,0.5
454,TO,,227.0,0.5
455,POPS,,227.5,0.5
456,AND,,228.0,0.5
457,WE,,228.5,0.5
458,MADE,,229.0,0.5
459,OURSELVES,,229.5,0.5
460,COMFORTABLE,,230.0,0.5
461,S,,230.5,0.5
462,[16],,231.0,0.5
463,CHE,,231.5,0.5
464,SWEW,,232.0,0.5
465,NIR,,232.5,0.5
466,NOKE,,233.0,0.5
467,OD,,233.5,0.5
468,O,,234.0,0.5
469,LISTUE,,234.5,0.5
470,OSE,,235.0,0.5
471,OBONED,,235.5,0.5
472,REE,,236.0,0.5
473,COSE,,236.5,0.5
474,FODDLE,,237.0,0.5
475,N,,237.5,0.5
476,[17],,238.0,0.5
477,OT,,238.5,0.5
478,WAM,,239.0,0.5
479,O,,239.5,0.5
480,ROMPLE,,240.0,0.5
481,ICEFY,,240.5,0.5
482,FRUCISOX,,241.0,0.5
483,WHISS,,241.5,0.5
484,HY,,242.0,0.5
485,SETHER,,242.5,0.5
486,HUD,,243.0,0.5
487,GETEN,,243.5,0.5
488,TE,,244.0,0.5
489,N,,244.5,0.5
490,[18],,245.0,0.5
491,QUEY,,245.5,0.5
492,OPURGED,,246.0,0.5
493,O,,246.5,0.5
494,PROGREMNS,,247.0,0.5
495,CY,,247.5,0.5
496,WHISS,,248.0,0.5
497,NOUIMITANO,,248.5,0.5
498,WAM,,249.0,0.5
499,DITOCED,,249.5,0.5
500,INNI,,250.0,0.5
501,FOVE,,250.5,0.5
502,MINTRICTS,,251.0,0.5
503,N,,251.5,0.5
504,[19],,252.0,0.5
505,REE,,252.5,0.5
506,EMOKEROCKS,,253.0,0.5
507,OD,,253.5,0.5
508,PLIN,,254.0,0.5
509,UTROSION,,254.5,0.5
510,TET,,255.0,0.5
511,O,,255.5,0.5
512,STONNOCK,,256.0,0.5
513,FOM,,256.5,0.5
514,POPLEQUENT,,257.0,0.5
515,DASSCOUTH,,257.5,0.5
516,VETHERIVES,,258.0,0.5
517,N,,258.5,0.5
518,[20],,259.0,0.5
519,PLIN,,259.5,0.5
520,OS,,260.0,0.5
521,O,,260.5,0.5
522,PURPIFICONT,,261.0,0.5
523,OPHONCE,,261.5,0.5
524,LUT,,262.0,0.5
525,OTS,,262.5,0.5
526,IMPORLENCE,,263.0,0.5
527,SHOURN,,263.5,0.5
528,VOT,,264.0,0.5
529,NE,,264.5,0.5
530,OTESCEROTED,,265.0,0.5
531,N,,265.5,0.5
532,[21],,266.0,0.5
533,EN,,266.5,0.5
534,PLIN,,267.0,0.5
535,WOB,,267.5,0.5
536,HOO,,268.0,0.5
537,WIST,,268.5,0.5
538,NE,,269.0,0.5
539,OSCO,,269.5,0.5
540,RO,,270.0,0.5
541,BELECT,,270.5,0.5
542,EDY,,271.0,0.5
543,ODMIEIT,,271.5,0.5
544,MISTIVES,,272.0,0.5
545,N,,272.5,0.5
546,[19],,273.0,0.5
547,BUT,,273.5,0.5
548,THE,,274.0,0.5
549,ONLY,,274.5,0.5
550,LOVE,,275.0,0.5
551,I,,275.5,0.5
552,WAS,,276.0,0.5
553,GIVING,,276.5,0.5
554,HIM,,277.0,0.5
555,WAS,,277.5,0.5
556,THE,,278.0,0.5
557,PURE,,278.5,0.5
558,KIND,,279.0,0.5
559,S,,279.5,0.5
560,[20],,280.0,0.5
561,HE,,280.5,0.5
562,BECKONED,,281.0,0.5
563,TO,,281.5,0.5
564,HER,,282.0,0.5
565,FROM,,282.5,0.5
566,THE,,283.0,0.5
567,DOOR,,283.5,0.5
568,AND,,284.0,0.5
569,SHE,,284.5,0.5
570,SLIPPED,,285.0,0.5
571,QUIETLY,,285.5,0.5
572,OUTSIDE,,286.0,0.5
573,S,,286.5,0.5
574,[21],,287.0,0.5
575,BY,,287.5,0.5
576,THIS,,288.0,0.5
577,TIME,,288.5,0.5
578,LARGE,,289.0,0.5
579,NUMBERS,,289.5,0.5
580,OF,,290.0,0.5
581,THE,,290.5,0.5
582,AUDIENCE,,291.0,0.5
583,HAD,,291.5,0.5
584,LEFT,,292.0,0.5
585,THE,,292.5,0.5
586,HALL,,293.0,0.5
587,S,,293.5,0.5
588,[22],,294.0,0.5
589,THE,,294.5,0.5
590,GIRL,,295.0,0.5
591,KNEELED,,295.5,0.5
592,BY,,296.0,0.5
593,HER,,296.5,0.5
594,HUSBAND,,297.0,0.5
595,WITH,,297.5,0.5
596,ONE,,298.0,0.5
597,ARM,,298.5,0.5
598,AT,,299.0,0.5
599,HIS,,299.5,0.5
600,BACK,,300.0,0.5
601,S,,300.5,0.5
602,[23],,301.0,0.5
603,MIKE,,301.5,0.5
604,CAUGHT,,302.0,0.5
605,THE,,302.5,0.5
606,BALL,,303.0,0.5
607,JUST,,303.5,0.5
608,AS,,304.0,0.5
609,THE,,304.5,0.5
610,CATCHER,,305.0,0.5
611,SLID,,305.5,0.5
612,INTO,,306.0,0.5
613,THE,,306.5,0.5
614,BAG,,307.0,0.5
615,S,,307.5,0.5
616,[24],,308.0,0.5
617,BRANNON,,308.5,0.5
618,TIMED,,309.0,0.5
619,IT,,309.5,0.5
620,SO,,310.0,0.5
621,THAT,,310.5,0.5
622,THEY,,311.0,0.5
623,RODE,,311.5,0.5
624,IN,,312.0,0.5
625,AN,,312.5,0.5
626,HOUR,,313.0,0.5
627,AFTER,,313.5,0.5
628,NIGHTFALL,,314.0,0.5
629,S,,314.5,0.5
630,[22],,315.0,0.5
631,WHOSS,,315.5,0.5
632,HOLILIES,,316.0,0.5
633,ONK,,316.5,0.5
634,SEVING,,317.0,0.5
635,OSE,,317.5,0.5
636,RECIGOL,,318.0,0.5
637,FILDS,,318.5,0.5
638,ONK,,319.0,0.5
639,BOOLED,,319.5,0.5
640,FOM,,320.0,0.5
641,MORCED,,320.5,0.5
642,OFO,,321.0,0.5
643,N,,321.5,0.5
644,[23],,322.0,0.5
645,REE,,322.5,0.5
646,DINCONUING,,323.0,0.5
647,SYLERVIMOTION,,323.5,0.5
648,OY,,324.0,0.5
649,BLESE,,324.5,0.5
650,TORCES,,325.0,0.5
651,OS,,325.5,0.5
652,O,,326.0,0.5
653,RESTLY,,326.5,0.5
654,LUT,,327.0,0.5
655,BODOSSORY,,327.5,0.5
656,STORESS,,328.0,0.5
657,N,,328.5,0.5
658,[24],,329.0,0.5
659,REE,,329.5,0.5
660,SLIN,,330.0,0.5
661,LAN,,330.5,0.5
662,MOFFS,,331.0,0.5
663,SWOMELY,,331.5,0.5
664,RO,,332.0,0.5
665,REE,,332.5,0.5
666,PHOVE,,333.0,0.5
667,OSE,,333.5,0.5
668,MIOLVES,,334.0,0.5
669,O,,334.5,0.5
670,NURGER,,335.0,0.5
671,N,,335.5,0.5
